valid,0.9707
unique@1000,0.999
unique@10000,0.9986
FCD/Test,0.11278381930497972
SNN/Test,0.6187922623137565
Frag/Test,0.9988155313926026
Scaf/Test,0.9353048201372351
IntDiv,0.8563974592780118
IntDiv2,0.8503950268172569
Filters,0.9966690704302736
logP,0.0023336534105002915
SA,1.974451706016067e-05
QED,3.016153202333935e-05
NP,6.672198189150436e-05
weight,2.6457260951835906
Novelty,0.7568238213399504
